build_id,commit,pull_req,branch,status,duration,started_at,jobs,event_type
727987382,fda893ba91d9496bfc7057dbef5cbbecade8a67a,1001,master,failed,995,2020-09-17 11:46:03 UTC,727987383,727987384,727987385,727987386,727987387,727987388,727987389,727987390,727987391,727987392,727987393,727987394,727987395,727987396,pull_request
727501086,5a8dfa77e60578b768be08c0e054621dbaa239b9,985,master,failed,1187,2020-09-15 20:37:32 UTC,727501087,727501088,727501089,727501090,727501091,727501092,727501093,727501094,727501095,727501096,727501097,727501098,727501099,727501100,pull_request
727352711,aa977aacbc6ad2eee3ff002a46ea62d67c2987ca,,master,failed,1394,2020-09-15 12:41:36 UTC,727352712,727352713,727352714,727352715,727352716,727352717,727352718,727352719,727352720,727352721,727352722,727352723,727352724,727352725,push
727227617,d1ffe7b5d1ad51ec5605c4ef3f8f385db4f9d6fd,998,master,failed,998,2020-09-15 01:39:18 UTC,727227619,727227620,727227621,727227622,727227623,727227624,727227625,727227626,727227627,727227628,727227629,727227630,727227631,727227632,pull_request
727225899,ed8c427a9a87497c3096729562b1879e95ab9a5b,999,master,errored,376,2020-09-15 01:30:34 UTC,727225900,727225901,727225902,727225903,727225904,727225905,727225906,727225907,727225908,727225909,727225910,727225911,727225912,727225913,pull_request
727019055,962e7fdc57284579e2fae9e2410a106a4b4246ee,998,master,failed,1003,2020-09-14 12:46:45 UTC,727019056,727019057,727019058,727019059,727019060,727019061,727019062,727019063,727019064,727019065,727019066,727019067,727019068,727019069,pull_request
727017340,31210c4f7c5fbefe37d7e934673254caebb15a6f,998,master,failed,1000,2020-09-14 12:37:31 UTC,727017341,727017342,727017343,727017344,727017345,727017346,727017347,727017348,727017349,727017350,727017351,727017352,727017353,727017354,pull_request
726852378,cdf7c6d72cc2556c752609de5ebd04131f6c6b49,998,master,failed,1005,2020-09-13 21:55:55 UTC,726852379,726852380,726852381,726852382,726852383,726852384,726852385,726852386,726852387,726852388,726852389,726852390,726852391,726852392,pull_request
719707451,197173b5669b189f94c433261497cb652f1db1a9,,master,failed,1013,2020-08-20 18:31:05 UTC,719707452,719707453,719707454,719707455,719707456,719707457,719707458,719707459,719707460,719707461,719707462,719707463,719707464,719707465,push
719617362,4b4cdf4ac281f6366e90e79f977ba5a2e50df45b,987,master,failed,1007,2020-08-20 14:18:01 UTC,719617363,719617366,719617367,719617368,719617369,719617370,719617371,719617372,719617373,719617374,719617375,719617376,719617377,719617378,pull_request
719497917,e0bc1c1bb5e6a615106379e6cb3c6a6131255c36,987,master,failed,1023,2020-08-20 06:25:36 UTC,719497918,719497919,719497920,719497921,719497922,719497923,719497924,719497925,719497926,719497927,719497928,719497929,719497930,719497931,pull_request
719311561,ad93ba9405d4b2a44a2c4d7cd2660ed3b156790c,987,master,failed,1035,2020-08-19 14:58:15 UTC,719311562,719311563,719311564,719311565,719311566,719311567,719311568,719311569,719311570,719311571,719311572,719311573,719311574,719311575,pull_request
719273171,8908e4057afc654cbe0abec7e92b76c77b8a6b8f,987,master,failed,985,2020-08-19 13:17:04 UTC,719273172,719273173,719273174,719273175,719273176,719273177,719273178,719273179,719273180,719273181,719273182,719273183,719273184,719273185,pull_request
717396170,16da0bf3867de3f2930b92fa921917977801ed2b,,master,failed,1022,2020-08-12 21:07:49 UTC,717396171,717396172,717396173,717396174,717396175,717396176,717396177,717396178,717396179,717396180,717396181,717396182,717396183,717396184,push
717394653,615b17733497971180c7c3c633ef5d30dd205cf4,911,master,failed,997,2020-08-12 21:02:51 UTC,717394654,717394655,717394656,717394657,717394658,717394659,717394660,717394661,717394662,717394663,717394664,717394665,717394666,717394667,pull_request
717391829,2a72297d2374d374ab30429ba1b6a2887482fef0,911,master,failed,708,2020-08-12 20:50:11 UTC,717391830,717391831,717391832,717391833,717391834,717391835,717391836,717391837,717391838,717391839,717391840,717391841,717391842,717391843,pull_request
